182904806	1628	134642703
188782811	1684	173204894|180360044|110242555
178367650	1633	181845704|60634075
176290787	1626	173387649|135737466
169076208	1628	175383613
103532943	1820	168523004|66303967|150353137|158476548|67275397
176888663	11	166793855
163539850	1446	163204948
169569096	1446	168383870|157091456|158802105
173253633	1446	98789706|161507513|178462723|170033868|166255221|188875616|162567110|187121734|172846524|182484356|150176897
170163630	1628	200686634
169165504	11	173555368|180344520
6262122	11	170997360|54873163
167242424	207	167164122
165961800	11	165123294
159457088	1446	173191106|197793249
172947684	1626	132063060
166540234	1446	171233078|149402862
168826571	11	169512952
161933867	11	157026166|143351274|55255499
167361581	1446	163156460|164317442
167673148	440	163184862|168739346|169156270
162682992	1817	146952821
162924025	1994	157026166
129932796	1446	155963394|160455294|153172668|199114730
143242650	11	157909646|157356280|147430362
141696330	1628	144598761|162356274
156988336	1446	160174137
159834481	1631	160064371|162193719
144012119	1446	127538634|147415998
156769447	1628	118489644
159578148	1636	156270544
158835309	11	155841973
161105848	11	159736421
148230997	1626	151822446|159735910
152198235	11	157909994
141700910	1446	158626474
154727260	11	140539702
155172953	1642	149681061
158762027	11	157926240|169510044
158476159	11	157443889
156750556	11	174652195|107343880
148453076	1640	145585028|133218542|187783042
153597318	207	144894612
143370829	1626	156978550|146638966
157014589	1446	155664055|135402237|132063060|156909800|161218549|159834802
143821567	11	155323826
143425491	11	151480158|156410976
157204163	1446	157461364
102213150	11	140885049|71318442
152296500	11	154837339
157204129	11	156552187
56967701	1626	100058394
141480213	1671	156212998|147634275|104509998
156405214	11	146952821
138017153	1628	151572123|151105197
147457591	11	156212998|181332250
112376350	11	147979867|148013286|140286258|142713414
119176720	11	146034465
151169355	11	153861347|154464175
152450146	1638	154209335|115917900
115201114	11	142608303|152932503
132127836	11	151131604
109486049	1995	154024531
120438675	11	134377639|110101818
149368015	1638	146952821
143899854	11	116923968
137003417	1628	146816889
125583428	11	119109467
133863945	1628	117938054
142391811	1628	140539702
151496569	1628	142418565
150900979	1996	127236856
144011663	11	145059426|134645962
85361324	440	29180900
191896596	1636	127236856
140278396	1748	148264404|85852321
146457315	1628	109778223|144626720
135680955	11	147634275
143594140	1633	147695999
107447614	11	105548964
148305793	1642	121452246
140397297	1638	127236856
37349308	1997	146243754
132903238	1628	148428496
145226677	1628	147769133
148325099	1446	143366230
145685666	11	132063335
103925998	1777	130411961|101703181
101291474	1998	191549587
144628954	1638	147589554
113217611	11	146159235|139364357
126698922	11	123493721
82342789	11	150382011|157049619|41097385|83552108|170538433|124140542
143821134	1638	66970253
116564822	1446	60851859
139857665	1999	139330254|124178442
141812086	11	146299868|82203866|125584870|191613056
142266667	1446	144324657|128478747|156925974
139078985	11	143305836
138011272	1638	141268254
145109939	11	142171458
142986546	1636	144894254
140153585	1628	143719522|138901012
141281635	11	136318136
126951677	1940	141279880|154234746
30537124	11	132789891
45926618	1628	143532076
132493380	1636	136827768
52013980	1689	65383334
48678892	2000	140034463
134717372	1636	131633840
141702035	1626	141098619
140614042	1626	68717185
128176986	2001	129852916
140536588	1626	88636806
117851189	11	115398406
114722700	2002	125028310
140684089	1633	132877897|23103287|134052719|142095923|141258848|186606937|69214487|168515185
140546668	11	136884431
139550888	11	137567098|154234746
129871530	1628	200988853|193768491
196597860	2003	158162778|165781705
200414898	2004	196565652
196880714	1446	199747781|189496886|191646520|200444800|199322701|194793768|193889313|198859357
200020330	1642	161290906
197838802	11	197294992
188853792	1446	195202063
150468819	1446	151883734|181332381
174906360	11	200542141
185486131	1626	197871682
173293891	1446	194490188
180364608	11	191045977
164523134	1628	192902990|189255165
192848719	1628	197090900
196997515	1724	195696207
184286001	11	194574061
195754569	207	114410824|185549756|193049264|185115154|125054296|195568976|158615527
192995815	11	199423913|185332253|190334495|193093771
199094754	1628	198899830
181843286	11	195790635
194623844	1631	186061425
197482905	11	183466258
194411325	11	195300879|195455903
159818445	11	195914621|196593795|181140239
191296584	2005	179373361|147836462
179599617	1640	189052614|192796008
194764333	207	179669274|157630888
180618020	1626	196386352
193563138	1446	190186807
194421686	1628	196601158|125667585
191540539	2006	195827166
196114452	1721	194569121|194819132|197313593
151669071	1723	195129893
189466930	1720	195284711
185753503	1628	172912970|191190896|191321352
188682976	207	184083033
185657752	2007	193095439|188805102|121618668|182425524
179658138	1446	194026275
188155879	207	190091212|188110088|189555991|189923014|185951581|97742064
199955450	1628	156456505
181698239	1638	179812878|186091570
195189469	1446	153477000|194777467|190796062|182998227|135895444
195362098	1628	76722328|191599545|198613802
193160875	1628	176458608|149667481|127511763|170227179
193709308	1446	189074384|194535701|192943685|194729724
128941120	1633	175717410
158093120	1638	188842692|184960876|97551142
169068741	1628	189761801
161137165	11	187519395
134979772	1628	155378801
195351254	1446	180143855|185537338|191720183
174003052	11	172666244
160036054	1446	85101694
69063794	11	39828184
116871585	1628	137333626
59608302	2008	78989791
41533515	2009	105064367
59939642	1628	139049234
121857206	11	143701863
134010667	11	93767520
138854823	1636	49679442
132592040	1628	80472288|102886651
46775975	1640	101090034
33809369	11	139049234
133309606	1636	106377784
88966416	11	136760781
101819522	1628	101090034
110958683	11	120163450
73821661	11	152853234
149921247	1722	130964142
109574579	11	127482688
127513158	11	111738789
130868703	1651	125744732
133681142	1636	151309755
134858641	2010	136900772
76165877	11	131325657
60292175	2011	112606551
83301423	2012	61795740
108303907	1636	130787470
113102922	1636	125848245
151563255	1446	151989733
89027333	11	148708512|101138538
81738053	11	136479267
131338160	1446	82463080
75389646	2013	141098619
134944806	11	132806397|116954888
150729905	1446	141808514
151071316	11	152653344
152650868	11	152650780
142524545	1446	144632408
149479426	1733	65790823
191554214	1446	148171775|184083427|149409998|128545934|152132656|159396278
145906230	1446	138012224
172192313	1446	154725115|147466546|98104915|163737673|180350151|161856455
149643670	207	150286686
128452245	1446	71559726|113594135|164558563|97762518
149494468	2014	97762518|157031482|154861298|195035626|199786332
147905820	207	148604418
148354617	1671	80736706
108091375	1446	47942240
143185004	1446	84411749
143242151	1446	33634719
143614515	1446	144771917|144423285|142676100|140501437
146641873	2015	191896856
144536233	11	66143857|66703571
146255745	11	146852691
144507523	2016	146410789
144873830	1642	140469031|146900680
144803640	1446	159132539|132195290|148378690|149481283|148923652|150637818
146826834	1640	143416053
159518515	2017	142250310|193227454|146410789|106378213
142861618	1638	147042803|143211517
146413151	1446	144551009|145420361
136164888	1636	144921966
140963877	11	143361004|144012269|145520965
145082870	1636	145344415
142269507	11	143890403|148742965|150903105
142385883	1446	133166509|147705587|145299540
146410377	11	144377356
141253325	1636	174062694|144194198
143777220	1671	143666996|171588587
143074744	1642	144943143
141701667	207	71956575
144156556	1642	144953475
138233553	2018	144771819
141358408	11	140522298|144839995
143777560	2019	144279741|160115839|141331150
144348194	1724	142096935
144419945	1636	143636731
196995987	11	194246887
194409308	11	195564990|200578804|201049907|193466665
179104118	1636	200896679|145161342
174009007	1638	194696597
188154042	1628	196740905|197366856
135889137	1628	177092367|17864176
188408635	207	188397912
162374379	2020	193410394|200768901
190338836	1628	97337079
147322096	207	198156314
161862389	1628	187957023
200842922	1446	197868676
193162624	2021	197814517|173215720
188882476	207	181056958|195158483|175138215|195227208|157296001|195067867|195407067|189076635|193679641|195138115
52465432	2022	67043560
200266111	207	153439039
194093714	11	194696677|195669102
162806249	1626	196933997
179353675	207	195490176
188339150	11	159458255|186744176
173704694	1638	177092367
105350241	11	169023047
176828371	1628	111457845
195538047	11	195506764
190634963	1628	194130191
188396725	1628	161655784
195487519	11	161655784|195755361
149265139	11	161655784
186169035	2023	168558140|191818756
196453490	1638	97337079|147297198|183739569
177833432	207	184784438
186571268	1628	124921863
197499565	11	140575916|191955419|201007886|196442998|194035769|197521514|191801173|181273524|170548632|193489658
195922649	11	197729362|146077139
180839501	2024	186523054|172164861|197271112
193842389	11	184424578
150893629	187	196850616
163598729	1628	161655784
190829537	1626	194650086|193558200|191689133|182613002
188393866	1628	196139252
195761006	11	189074384
134343644	11	68576496
135889017	1628	194696192
194822330	11	185646490|193644055
195043494	11	184322075
193237098	1446	182003447|194696656|199428097|120603777|198333092
194084022	1446	195021478
196000494	1763	152434169|193334738
195418618	11	140956047
195437225	11	178462723|97337079|152245407|195715455
186591533	1628	175183217
188371075	2025	140956047|193032342
188269930	2026	195177417|191902931
181657485	1626	191308676|194696656|176832068
185834336	1628	194509404|181353774|185154784|183724317|169314834|146339222
192736834	1626	193434001
133720049	1446	132556401|178354392
191312964	11	194440564
192962364	1628	182003447
194303160	207	191107327
188881490	207	181899597|188789502|181056958
190540705	1446	186051918|194229858|186951961|182998501|195693055
182401293	11	181138609|140680197|194275767|189015492|182931589|185460257
187973226	207	168264232
183730691	11	168264232
194498259	1628	189433045|179193191
159549904	2027	149175962
191024471	1626	191801173|193918861|195467792|194650086|192584298|193182224
190658274	1446	190065350|190065330|189433045
184516448	2028	128576040
193045374	11	189433045
174044706	1626	193080184|177443670
194186246	1628	182494846
196054590	1446	197884071|183668286|193529274|198057884|196315618|197975201|197707672|197211890|196276463|195207514|189823017|191696829|196923612
194727402	2029	195684915
199732086	207	174289385
196689508	1446	176671894|176723397|174050976|188244939|197028541|196924277|195597887|160914882|195069070|195450284|185144593|196708298|197294371|184726761
162217385	207	162217294|163222115
160083904	207	153600172
157619230	1626	157050363
154725134	207	149935495|154725142
156401201	207	156294642|154234746
150415434	1636	178079466
156294636	207	154121935
153715213	1446	152766066|153715283|149878823
2621507	207	152035755
150642120	2030	122981015
148202710	11	139553013
148895554	1446	135564961|146542143|148004473|143890403|157818154
147283970	1638	144012351
137927628	1626	126834347
141610004	2031	147501819|180614555
138128316	1792	144326016
146363741	1446	104904179|146322993|147320594
117510263	2032	141504687
109406482	1446	148255298|147912173|149541724|146242606|164542428|186392494|142102334
138626232	11	125642331
96881870	207	192571044
141895761	1826	145287158
144492297	1446	141033877
142218773	11	140673631
145088583	1446	144872453
135879460	1628	145299757
139050800	1636	139050946
143141503	1638	144229293|179817833
139823681	1684	134492747|142384763
112204543	2033	144737999
134468985	1628	136547801
137385557	11	118502836
138626244	11	192571059
133474338	1636	191531031
125922359	2034	130448734
143574671	11	142295344
139857065	1826	139666007
106348794	1645	134838678
132947730	11	135585143
133945467	1640	141164050|150992504
134863754	11	141437304
138251709	1446	138104032
133194051	207	132262817
133501477	207	136104797
134780959	1636	136046930
138808446	11	142053523
133403005	2035	133794079
126903648	1684	124600776
134485974	1638	134368644
130299006	11	131490065
132361684	1628	132483357
127796399	1628	133336661
129528763	2036	128495216
131063060	1446	143448783
131459018	1628	125991875
115719806	1638	129735656
128372621	2037	132457990
131451160	11	126471254
132746223	11	131312697
111610521	11	127695400
120289552	207	121917455
129256261	1446	127548159
129665271	1446	125471043|184726656
118542069	1638	127302676
83274378	1446	126059548|201152261|192581349|139241797|123141298|177757623|194203112
127974721	11	127848635
121642962	1446	114528830
126040304	1628	125440566|140971833
126240865	1642	127222977
119281562	1642	126443561
127371601	11	127650816
32162422	1626	181267702|123968705|125395724|195204995|180280625|49524921|172312635|159959088|183088957
127225267	11	127167200
121180487	1642	118439893
123824588	11	127098592
97780753	11	93703765
125539976	207	110598102
125152263	11	125383836
119064077	1628	123833532
116845444	1628	117752802
113068757	1660	114541321
122059267	207	122228329
201402418	11	196057828
200220670	2038	198643450
200796700	207	187845808
201030296	1446	187968406
161590578	1628	200915748
151872885	1628	181596388|202045324
163445928	1628	197262613
198105525	2039	188742056
189078941	11	179271103
189886732	1446	148505287
193777926	1628	178211821|198508899|183843402|193032342|184482796
189151219	1626	195541989|185186922
188841618	207	180420577
191321794	1446	185364948
167261262	1446	183781581|189414227|42773059|109747212|181866904
55999987	440	188759641
172839293	11	190695327|159479983
190229691	1633	180367448
191596476	1642	196644733
182759014	207	182240423
190975414	1638	186780568
129459671	11	178717260
193132810	1628	187783042|189653549
190563472	1636	159860441
197355743	1446	168719425|147297726
153451094	1626	193372554
161844686	11	194304293
194474317	1969	197225509
163320078	11	177319973
191493349	1631	193987632
168163453	1626	184295682
191321793	1446	181877938
191564525	1446	144986404|130385883|178134583|131029249
142577571	1446	159687436
183839339	207	183154849|172528225
190313336	1636	190313243
184548913	1628	171576781|119416399|186787009|183564001|181176682|180504877|163832379
191374033	1446	112893639
192062056	2040	186452696
191110202	207	190931049
192365762	1446	181227071
191403471	11	178927216
184014742	1628	189244976
186280753	1628	188311973
191616491	1626	159699094
191230780	2041	112030002
190759688	1628	190788825
191198122	1631	195584063|188575278
191109119	1446	183285174|199322734
180381620	1638	188436221
182589201	1895	190078054
189245001	1626	190657487
188731836	1626	188178843
164223852	1638	156935945
188626942	1636	181070155
188435424	1628	188114014
189939625	2042	183284779
188245588	2043	189644925
189576014	1626	179443523
173439148	1446	133866132|182255962|157909999|161902381|158327914
189886753	1446	177493879
182440189	1628	188751994
189069569	1638	176972027
187583045	1626	188192399
175464397	11	188192442
187583001	207	184587389
166383134	1899	161182519
173409141	11	192421241|184233945|150901057
188450282	1628	160544942
160386350	207	185912982
186667213	1626	188089936
181249152	1626	185040880
188328718	207	163799024
184910741	1758	160545223
182168329	1628	189030105
179863175	1446	113838313|188450225|193616363|189058595|174108503|184083427|171803465|197555869|187004631|192865115|99225392
174195008	2044	186745244
187434087	11	161469836
170463829	1446	146558260
177591375	207	178137022
185900212	207	181899597|196224077
174123002	1638	185852025|122386830|133307835
189007306	1660	187398187
160668738	11	186399358
186399216	1628	176465880
186287487	1626	186066875
177601869	1996	183937512
159652568	1446	160544947
185216331	11	170558847|183798956|184587087
186149206	207	154720785
172890502	1817	168396297|189314317
185905588	1446	183563548
182907458	1446	173387007
158666462	207	146350483
169243252	11	181739138
153243406	2044	183352254|116318850|164494510|190301287
179679271	1628	186287589
130950075	1446	42183717|185537444|124787888|157909999|119109467|70093168|92347928|148171775
178325894	11	180388901|176887211
185924373	2045	180499951
184044149	1628	180273125
181140665	1446	183566024
163296044	11	181230979|184793895|112747717|131325657
156041867	1673	178811012
183247474	1638	159274190
195908508	1628	197780826|165107178
196895748	11	196933997|155821053
192936903	1763	189771549
190549441	11	190563379|196276463|198959941|193523572|182513844|188301443
195984406	1446	197711436|196041149|197602779
195081947	11	182002552
194151768	11	191321352
191319555	1733	189697210
190241311	11	152022035|177845579|199379099|183891410
189127424	1641	187966442|178127898
189781431	2046	185636500|186015058|186742985
156574458	1636	170145019|175890001
169705850	2047	194541665
190261946	2048	179560738
177316828	2049	162533067
143847063	207	173886310
160715125	1446	129116748|167144752|133185971
169879986	207	182308936
170573124	207	150716933
168967105	11	175290523
172713112	1631	172914415
173015921	1645	170863218
171878564	2050	159608472
180086653	207	179988889
164678768	1638	163349244|153384426|103218405
177183867	1628	153803543
164942974	207	142267048
170345595	1636	173873639
176029248	1636	173886310|176029274|176029377|176029221|174785785
169192772	207	157079941
77584871	1628	163439461
157610899	1446	178156627|154995146
201848286	11	187246959
187519487	11	201912344|192268017|134997958|180498361|164545821|190759464|197449278|188754731
25483986	1446	193323358|198473460|177958990
175540645	11	185256530
162914031	11	186156738|178457884|193863394|174232794
201903800	11	186455854
195240817	11	198317003|162940983|178457779|194604516|126481518
197325303	11	191015664|199792872
199575659	207	185083184|198493601
185059288	11	153507132
191199046	11	128605193|181799419|199792872|156894442|156853434
197347598	11	195913422|181357804
200704518	1446	183754757
200761285	11	190258704
161425060	11	200600214
189586090	1626	179683669
192936165	1864	198342844|193698104
192399016	1446	193685454|194793768|193494648|193485986|198271720|190298802
194987231	11	189055141|186809419|195108707
197506808	1446	187494890
193723472	1628	197271206|182404356|198061039|187787122
190239310	1446	194707294|195930659|192607873|183406333|175826738|182453129
144445894	11	197976044
176725485	1628	191654670|182655089|169259808|158506317|171750227
188161594	1680	188256525|129326287|184389196|194156982
188017975	1626	195684307|188311973
197934121	207	182987488
197270404	207	161347375|198291331|199585052|201924912
194925067	11	194777413|180707863
187410532	1626	196229228|194171359|195809598
198506344	1943	193019108
189299651	11	194384965
176998938	207	195568976
184405705	1631	180278014
192630921	1628	183730225|192451787|171837188|188360198|196275116|192316893|186867395
183016012	2051	187004631|185644882
189044277	1628	193479129
195324804	11	180619509|178830115
179657355	1665	194423357|184902049
191317832	11	186606937|194535701|195783897|180896827|198514805|192992299|195700681|195621075|191321352|199892503|198271545
196990292	1693	196353787
152919908	2052	197492040|154892132
182302395	207	196372963
194421658	1638	196451912|195173201|157020855|186830420|182978458|183739569|188105244
194939880	1684	187973200
18913740	11	194749635
190236862	207	179557684
187398362	1761	194908158|183752660
125441618	1446	184083427
193487199	2053	195570847
196206280	1943	191321352|193857557
188748270	1446	190903156|194625729
184097498	1628	172937578|183023179|187417966|189016220
189572751	1628	193466665|191993816|185119514|197005945|191143285|179268589
196378810	11	196378733
190302711	11	194879953
195678938	2054	195678993
188253530	11	192924362|193541018
103391743	1626	185431835|158345728
187722279	11	180950433
117924209	2055	185171162
9578746	11	195197975|198072298
194757446	11	193070641|175183110|157223361
195153823	11	201902192|155607816
46929401	1784	193496249|182696845
185059413	11	183726561
41729883	1446	141798107
173554097	11	191966785|192430768|192374613
187961902	1628	189808762
192581789	207	189213246|195972447
194327959	11	190443707
184987308	11	194814384
42768886	11	196081706|193355244|163639755|159475039|186025267|121455873
193660971	11	193326361|194604516
192163888	11	185966177
194400173	11	172526066
173675755	11	194233669
189590095	11	187547784
181115188	1640	159906672|183920925
115554169	11	146623045
182401285	207	186049937|190333972
187392684	1766	184027880
174098513	11	181739138|176960096
178769512	1890	191991810
192426021	11	189392998|186031270
185753425	207	181559944|146151067
169542783	1665	144840068|191268810
187190439	1660	184960876
182144509	207	189569690
192695439	440	192695470
191494569	11	192359420
196938933	1446	200250497|200030558|179995082
193872038	2056	184567024
192718137	1446	199597224
170072312	1446	195668928|188703371
195029145	2057	195462834|196708298|198110202|197467492|196233145|198511529|195779978|183092243|184385812
195232722	207	194631208
195070550	1446	191953640|194151003|192902990|194254452|189028143
175711602	207	196086775
191285199	1624	183635606
193474643	1626	198169120
195137960	2058	195892271
176675460	1638	186580477
189019779	2059	184089860|195714018|191209706
191300349	2060	193867468|196368779|159469244|178546447|191803315|169191995
199963186	207	149399260
156375238	11	196861438|188196433
189886743	1446	178145472|187461141|191801173|194552696|155472219|189707587|193485757|189016220
196900694	11	181340311|186437907|58610016
198597337	1626	192581319
196685667	11	197587118
195707083	1626	181867078
169875558	2061	189053239
192497351	1638	192868185
168897326	1446	186596876|182547525
191187586	1628	192886985
181340791	1628	196425447
196556131	11	146584373
191491331	1912	192924653
197902376	1929	194716532
186023221	1678	186147319
192711141	1446	194229858|192494977|190327595|190036100
147991402	1628	196425471
187980282	1626	196854032
192970030	1446	194793768
185685426	1628	196049280|182692022
161403995	1852	195809512
197183532	1642	169779426|198514805|197005945
186053857	207	188842692
191289890	1673	173528421
184324590	1626	196723156|177073523
182575686	2062	189294026|188823192|179560738
196327251	1628	164979315|190472393|198271545
185083512	2063	195129893|194260681|195621071
170492226	1446	186180654|160533651|181697867
195618823	2064	192476892
184516582	1775	185951628|179819512|186186736|183347668
174113559	1642	193714582
187567456	2065	195266424
191320385	1648	190320096|194579053
193479520	1446	192510215|190864763|103989131|124140684|194696531
186669415	1724	163689997
128566004	1626	181335951
157043747	1628	179891877
194032139	1446	184295682
173126762	1648	193163355|181592782
189834316	1642	177266388|148868898|185028461
176839678	1817	186951961|187409375|120038402|188360275
191053144	1642	184044769|191950617|189960408|186565875|200542011
189055955	2066	193708225
191284661	1673	192362233
193109591	11	176319760
194379716	2067	188381045
174113945	1673	191801125
191794060	207	145402998|71854046|179734293
171093816	1626	178859371
182566684	2068	185028461
192288000	1626	186046467|177592075
169784470	2069	202045324
188785814	11	177237809
191073330	1671	187974429|186712188
128714772	1626	190304933
185680082	11	190878734
187146623	207	191941136
185756104	1628	189465133
174687023	2070	192130179
178224439	1446	182532209
181986435	2071	189549559
187260399	1651	187219267
183742071	2072	189834295|182931589|193883956|188916563|184993033
156353155	1805	190167039
185978296	1642	140812375|147766270|189088206|185921262|184681498|190784888|188082066|188239081|155678236|183955369|185446898|185882169
181818580	1446	143150725|183118300|181119965|190065330
196867635	11	190468281
180758693	1628	165479425|201135569
153804021	1626	175783926|184516960
179820764	1446	185028461|191007448|186606937|189156021
187101744	2073	186951961|156457052
185603738	2074	191684366|161420308
177856682	1626	168939738
188194665	1626	184681498|166177369
182595403	1636	191002872
187523780	1626	172907083
194541634	1664	181349496|195574475
169957267	1446	184613746
185187558	2075	184578976|156457052|185906447|193479129|127175370
192584241	207	164058404
180250184	1642	185296567
172503302	2076	183644836|183032557|180942890
179485370	1660	160070860|191637361|183668286|192404655
184517288	1628	185534289
168121128	1446	183263977
186597627	1626	176341238
183355423	1641	177737041
181140607	1724	61838285|190232750|183669106|183910253|184898226|183376442|185768525
185900089	2077	183923882|159835684|184996692
172074437	11	185958910
174814099	11	171805872
184581801	1628	180382010
169064602	1446	163538506|174218865
197859675	1628	200781600
193111768	1664	179036457
191106465	1628	194343582
197162698	1628	193704291
194510316	2078	174702862|188377342
196341749	2079	198346203
188843682	1446	157665460
193577712	2080	192437581
169605383	11	175310049|184609786|157665460|198382528|184130967|187278557|191886368|183903059|185102649
194648012	1631	198196303|194484440|158562069
196294068	1628	181896447
194646846	1943	193360494
191552622	207	190849622|191637873|177987866
145018177	1976	192585964
130004175	1446	198984725
191560607	2081	198555344
192396807	1638	198052995
177417170	1638	197005945
183602199	1631	187287048
106938678	1640	197495599
190411958	11	195538277|191186823|190749950
175015155	2082	189884366
193810572	2083	181886442|192903194|193693983
170998217	2084	196451779|194936690
183843484	2085	165577413
188741967	207	191199382|194639060
190481856	2086	161477857
194927197	1446	185170916|198613802|195893912|184201074|195207399
193817070	207	182323861
187329912	1684	182664206
133159271	1446	182998227|160709152
171989974	1446	195068589
184996984	207	186631704
170913910	1626	180472255
194984637	1626	191955431
137773081	1446	193506756
138649065	2087	190773753
181096990	2048	190456196|179204263
191680838	207	189014840|194912250
149621361	1628	184797981
174772754	2088	194314081
174680568	207	161130232
160212410	11	193273445|169185724
149428808	1628	193217523
191320161	2089	194308494
172106100	1857	185490451
193702103	207	191383376
201779865	1628	201847825
199003994	207	199793040
198696042	11	197225896
192550810	2090	147515638|195467630
198027067	207	187112375
195595601	11	197128196
193468241	1446	196485091
195595584	11	195296123
190490186	1628	193496035
169111580	1628	182149424
192763527	1666	200188332|174108503|191565227|192838437
163958005	11	181790839
188885131	1640	189680538
184478646	1628	196324190|176116217|126844601|180969835|186777275|125471066|194490349|183382632|170755933|186756240|176319490|191254178|191189168
182992617	207	189555991
183050994	2091	176778986|182444866|192115694
177918029	1626	179787429
191635817	1446	185365240
184609265	2092	185925123
182118760	1628	186751828
186650808	207	185724161
185742187	1628	186633578
184688775	1626	185913326|167060373|161594216
170653135	2093	165479425
155914926	11	181167396|183726617
181438804	207	200280847
175717546	1628	174785785
171751734	11	179442502
178007233	1626	191617517
176029267	1446	176029346|173878154|176029377|158440531|176029274|145899415|176029244|178226857|176643505|172514576|176029332|174251339
175093173	1626	170997360
171488942	2094	171477043|190164568
172768960	11	163484468
166499179	11	166334400
156193853	1636	159741053
159933896	1638	157120950|160507203
167729456	1626	167726289
165798311	1626	163137989
166908180	207	164670714
157981366	2095	159344982
164418479	1626	164418447
164895715	11	165777342
165737133	11	165700710
165621600	1628	163828156
163445867	207	164904349
156500355	11	164024882|158626474
163508506	1640	163805109
161844021	207	163407770
162581731	207	163339849
161666407	1638	159109381
159096198	1689	100971621
157004647	1628	159701965
157352953	1446	160963489
152895651	1628	146857488
158604020	1628	168515185
152959095	1671	145444201|152076814
158465799	11	156380673
158303931	207	146842018
151263056	1626	153505720|155757769|183335359|181667379
147096823	1446	152633090|179526749
147975329	1906	150927664
148982426	1650	151417038
150927928	1640	146296309
144847004	1102	146826346
146840284	11	146840287
144456229	1626	105709167
129880505	1636	142553370
139459549	1763	136469444
141276371	1636	140516681
140106534	1748	119929217
136379262	207	138196590
129761330	1628	139448220
133852674	2057	90982769
138424061	1671	136394402
130880430	2096	136301796
133783920	1724	135435324
130067646	11	124981314
134499029	1684	130442700
132811343	1762	125878460
126827417	207	95907549
129882508	1628	124498424
132612332	207	132476491
131416750	1626	127713968
130442980	207	131281286
126060249	1628	129026772|148110753
32573724	1671	114097291
129806682	11	128003616
129265303	207	130067227
130442844	11	130445873
127656785	207	128043813
123419460	1665	128395644
118359285	207	116784475
128886829	1638	126827676
112348076	2005	119964831
123763250	207	101814403
127588265	11	127587771
123916059	2097	116784475
123604464	2098	116467967
124650806	1628	113264026
124393677	207	124685203
201729387	11	200498202
172912610	207	200597820
194022127	1631	191644811|200262044
200036157	11	198291883
196415965	11	196396138
195266256	2099	192402961|183050562|188244939|194877434
196197525	11	195778446|196275116|195682622|187601057
198191415	1997	146474834
156841356	11	197120058
190996324	11	193089907
197292868	11	195826135
185158848	1628	182234551|178906809
189545263	1628	194229858
176703902	1628	194408315
190957351	207	195779260
190112030	1626	184681498
194551171	1638	164934917|194650086|177880591|180486591
187722491	207	186168589
195298805	1631	192264120
192268534	2100	194027579
179773894	1626	187528428|183791823|176146696|89413956|187809846
183646652	1626	184194929
191078019	2101	189276720
188578868	2102	177406815
193517596	11	181433110
171710233	1626	173801682
165766604	2103	192418282
194998324	1719	184727307
185158840	1628	188113310|63076174|134689728
175791821	1648	155085554
188027310	1628	179486106|170120901
191785077	11	157472364
190234289	11	184553938
185275943	1689	172093272
184871295	2104	185566802
67997123	2105	45993451
171809992	1638	149185876
192719708	1626	157175850
28213227	11	143173738
127694689	1638	37834266
145022452	1749	160012196
127505854	1638	163145151|172937214
157426919	11	118517523|156041190
164320412	1628	161589133
192418982	2106	147153893
195795422	11	195865949
171074796	1724	126005383
148253244	1723	165083177
146650023	11	147781724|158184842
148069736	2107	184385812
148352109	1896	157349786
138966702	11	189016653
160045152	1733	140514926
117582849	11	146437398|143581448
88354939	1638	172792801|146344938
138000032	1628	145420412
187797662	1714	178987600|184960876|134361187|179159302|155258841|187980158|185537338|130423616|162383897|161856455|75908928|163609577|187029044|187409604|184121809|183255617|101219392|188913050|184707252|183461505|183995378
179344025	2050	183613703|147659845
153575861	1773	146206657|143123036
170141585	2108	151864582|154920186
169202487	11	143075511
160449937	11	167817881
143267729	2109	110865713|145416972
167212890	11	163780727
181657745	1628	156525766
24251062	1626	182261989
171726086	1723	181908535|170997110
164196024	1638	129852802
116794769	1944	186450316
180956662	2110	162039914|128597845
145240968	2005	143075511
168898870	11	171834903
168150142	1638	183786563|158785512|162317490
143526844	1749	144042321
29842195	11	170033868
179339600	11	162771070
156720099	1628	183644836
158316901	1628	134293292
180669788	11	144126940
163883070	1626	143075511
183327972	762	153700715
161556796	1766	170990100
177088537	11	146001673|177556616
131112707	1446	148442744|128545934
187391821	1446	125245044
142242788	11	127296756
99497649	1628	147347034|178721785
148072592	2111	164870462
149356909	1638	149544560
173694350	1446	154973925
154711033	11	140820289
179264816	1638	128211650
186535779	11	138010536
28576462	11	178719165
147860457	1446	152291431|182803093|183865045|141798107
128424975	1638	183406333
156591842	1638	166378762|154968595|166010383
188941907	207	180681468|187968405
111530446	1633	191696947|148360595
191595035	1446	130974143
144241497	1814	133754269
169753835	11	159608472
132005952	1665	138191198
170883326	1684	115226830
149984378	1638	156380108
1458872	1628	146820681
168890698	1626	181908535
142865809	1640	161953654
150916102	1638	150892414
93371342	11	124651254
184982634	1636	166804788|124787888
149521746	1628	166334350|167261985|161362783|151183210
179178951	2112	162771070|188865211
57049017	1628	148102410
171247730	1628	137113288|180360044|49577390|63537988
79124884	11	191540575
144928290	1638	170913995
143181405	1626	135313791
18118577	11	149832342
178313841	1712	181845704|163639685
143856112	1640	146138521
138341376	1628	158255524
143685626	1638	178134583
145417175	11	188573623
155860250	1638	156211624|89294365
149536474	1628	155044799
