169155508	249	183798956
176864259	0	174074391
176516051	0	174073749|152558368
149628698	11	193196956
49633277	1	184027880
173403875	11	179514158
172400359	14	161282584
167985987	0	140506066
200675816	1	195234872
181353792	27	161499336
161436405	232	185244437
182332571	3	174073657
128993470	302	181117177
176566249	11	173530292
120663757	50	194864010
174816216	2	186380284
190035025	84	200197137
120695984	1	183264877
200578357	11	200636386
192413906	33	194680238
171611549	0	197814517
185538976	142	197315593
176469016	11	157897525
185770124	11	177265357
189211119	11	189538801
183596061	11	183596931
173002104	0	170295923
143686831	54	200825272
195311625	3	167922430
165674895	455	191659491
188017975	1	188311973
139348752	11	142719153
191793761	11	192016423
187407982	183	182570382
191819376	1	191254178|184681498|187890431|189039103|181487721|191629040|192397226|192286656|187263517|193558194|147487060
174689921	1	183728971
187821381	0	172792801
174570005	0	171141581
180260429	4	144126462
145069351	1	184374947
162282724	27	162283237
127379116	11	198506621
194507106	1	184681498
105857287	1280	169353127
153243406	448	183352254
86275086	676	134336333
120960130	11	170741046
134488089	11	190237584
91322244	1	187519398|193783077
173537430	114	157432682
193018875	9	195576495
193723472	730	187787122
177401593	33	157486672
72008228	123	114368502
128424975	1	183406333
196452024	914	184454402
103742101	41	132749963
185077745	3	186692574
145417175	50	188573623
134703787	9	177732259
75653799	850	156858082
195362098	121	76722328
171329644	1	178578448
191420264	323	194137807
46402437	167	51565980
196777567	0	193422605
181840166	11	183817463|181607314|181852700|47830344
181316073	14	182366072
165269211	42	165097605
188188021	114	187783042
191500499	102	192317049
185967985	4	192631309
181974742	805	181140155
182792444	1034	189808674
180609055	0	112999950
185547941	1	182987310
162009375	1	127749605
192849735	11	192931529
145719559	12	177035535
187289581	41	191225926
183725260	1	202045324|189045263|182862783
165018304	123	181597232
156129675	676	154513479
193221384	1	195129893
158898837	11	158248853|158765130|148807908
145216496	11	178127898
195005647	11	128392525
175822598	1038	181896666
188326140	11	196123827
121857222	774	176830909
191643361	30	123778037
160809447	11	170134499
157399385	1291	66019256
192058928	383	195733343
137781665	1	183003516
187363181	11	188473241|193187931
192916043	11	197335167|194220782|195893912
80633884	0	104070511
198716186	11	198716826
201923307	11	201919578
178333427	3	174074207
189947780	11	192321278
146604162	126	156903365
194677492	1	144873152
185657752	811	182425524
128445947	11	131144797
169965794	11	143090884|113913627
188057571	608	177746064
191053144	11	186565875|200542011
188069798	1	182404356
186162775	5	185629344
178336325	11	171946804|185028495|178805591
158618435	11	158692503
184982634	12	124787888
179905435	125	182779729
189886743	5	178145472
146335621	5	155360172
194551171	230	194650086
149120411	11	187376793
185199785	11	184452289
152097539	11	153488876
201549115	11	172517359
188208671	1	185288618
195895992	724	167886992
194837496	11	193804176
169753835	453	159608472
190229711	0	182252545
162174151	0	176467623
160593527	103	159866248
181884862	1	191350478
193744383	1	179683669|194535701|177757623|193558200|191400495
178843235	11	183847925
102229689	1	182907616
177619057	1	195833650|145182609
102968622	11	189408733
186950747	337	37920553
43331220	11	7196884
168443337	0	167664687
194280621	11	191786504
120645724	0	152789155
147096823	11	152633090
167888092	3	162018577
181068856	102	173941519
193004535	11	193078521
191656928	985	195044597
53702526	11	62453740
189549672	874	198456663
171827095	624	180273870
201896378	11	156024320|195882051
181128142	1402	182461975
196334856	11	201484542|197051104|194044261|201484548|198633095|192995351|197051124
193675806	11	119138985
133467793	914	183936750
83637305	3	184898226
200414898	0	196565652
188141013	3	193867468
167762423	11	153783198|158657227
193875462	4	188177626
193895816	795	200840738
195159171	11	195235845|195670079
119498880	3	139409417
172967330	0	171869614
197329659	30	193344465
150085730	11	149223599
191652274	30	194304783
37349308	102	146243754
193789183	12	192909608
103391743	11	158345728
166334342	1	194682002
183595233	389	168523004
193694123	5	154471459
139781404	3	143803032
180511143	334	159834802
193392397	11	194818001
173356978	5	159168444
200288208	14	200127293
181332741	1043	180738416
148821778	1	189462883
154692271	11	182111795
148578465	39	152935017
194027210	113	188032767
159457088	11	173191106
194421658	9	186830420
113217611	11	139364357
132858637	11	176868166
195437744	11	184630103
161866073	0	150717325
182377904	11	194895135
184352490	11	184609786
146006510	361	188363528
183839339	11	172528225
149125363	11	187335669
49876077	1	112186537
186557870	166	189577780
178931572	41	86328171
200391426	11	199921591
183994399	1	189414227|187968981
131774412	11	161137176
128452245	30	97762518
104703732	1	179206356
190336512	11	192330719|193493844
179425989	253	185921262
149090228	3	147342471
170987568	1298	35072932
87793308	11	150466530|95116513
180026859	5	168687484
171588327	11	196494441|139857067|160491052|171494813
189464809	68	189756302
193928527	5	187129941
190330974	4	188744497
187449556	11	147597646
193092536	480	198240032
187132508	1	188807288|188741980|183644836|154978307|185170544
161196461	11	178129226
194600253	91	182373082
199649063	11	196542966
191533708	1	191773420
185753708	250	171408490
154297520	205	189965969
129932796	42	155963394
144090991	41	111106796
188610610	4	150935732
194850730	33	192410740
188808483	81	184112987
120060690	11	116414924
196089667	28	180942442
132332610	0	127626455
184401692	0	155700037
194647995	0	198514805|193466665|195483001|113623360|141188905
119508332	552	162933854
181974742	0	179001630
111530446	1	191696947
97780753	4	93703765
185745520	746	189282122
194599145	82	195294746
151870951	1	188186594
83458142	1	181268238
193027307	4	190135768|189513121
182445905	0	165034445
163883070	27	143075511
172544698	11	21521639
168324071	11	184357385
171393387	0	98647614
195895992	1	184708593|184069445
192550810	11	147515638
155860250	1421	89294365
127654318	11	120603777
179210394	1221	167902248
183488510	238	181690980
178803819	0	169911908|179125110
179657377	114	187783042
157610088	0	140501516
124967790	11	155166464
183576907	1	189811792
196847661	11	196847399
183804113	27	178457779
162026684	0	141240512|31475722|158168296
185059252	11	161218358|184183306
141166064	30	151486992
144011663	0	145059426
191649158	1	185537338|185922548|190549642
176124552	11	175312773|198619486
199966958	11	200089102
174337495	0	175884934
156048797	5	195421375
160269589	11	95812178
171524727	11	196180354
201892243	11	191506917
178313812	186	185547163
182353162	11	184147363|170381404
183186084	11	188414714
184000535	126	143637508
162138942	11	181357921|184365346
187653695	27	179822466
191032919	11	168169808
192362496	1076	192729061
143218272	11	125771441
158121699	3	167385130
97603709	866	196651683
195412456	11	195412446
177417385	41	173702873
168451100	4	24542177
178859355	1010	163021285
157431945	0	157432230
109516296	11	180318959
173531524	701	176488005
161307891	11	169587322
161137165	11	187519395
194939278	1089	192823757
183318867	4	169229978
149621361	1	184797981
145030626	11	146410789|136470908
184955271	105	174625500
184778089	11	172330092
183999693	1512	197792875
167281387	4	156531188
168939642	11	186012677
179725056	298	181797843
188590793	117	174652107
193183326	3	186580477
106122658	11	192925634|143552370|192329054|184199996|129973899|192655702|191845201
200492497	11	189074384
134319510	263	180988340
154446158	123	4859446
141472010	4	191625374
145622925	1	184324272
183011580	11	192515590
171970324	763	174107475
152529539	334	159834802
185652326	1	184800378
126052352	0	133106449
191285510	11	198427522
191695908	11	172513558
179383589	28	180369380
192903101	701	201465754
169635817	4	161477857
162019460	881	188819360
153037727	1	121918140
192445141	27	187969022
179745267	0	158099583|193034923
132913487	0	192925467
192796034	12	185686074
187715176	0	172914683
188999356	1	183886938
169100853	1	184644479
55999987	4	188759641
170229472	11	178228098
152532927	11	96058615|136481477
193777926	1	193032342
197220386	72	194936874
90200913	415	171229090
179983446	991	183909488
133046492	44	156018064
156991570	155	176839410
169606193	1600	189853503
81548172	11	127548075|189162858|196378354
115810213	1	111850334
169707515	3	184516960|181697978
179666709	7	184734062
196338791	5	160224458
195933627	179	164934917
147711510	0	170339799
189756520	48	195302841
191235371	4	191321664
193861133	74	193506756
130950075	1	42183717|185537444
111783415	3	125028310
178983020	3	156457052
183626147	4	180018122
184955271	11	176832068|169512957
153590385	0	163391289|164831059
197509623	173	185769955
181280641	28	101261650
178899571	0	178804932
191139025	11	195005246
109074290	14	149810026
163336860	5	146054196
139781404	0	177241108|158906400
185296420	1450	183898249
176029560	1295	189394971
193474643	64	198169120
196197525	3	195778446
176718791	1	183396567
176283602	0	143095960
193059683	5	180125993
125106739	11	121452246|117679434
97868028	1	163514548
185979805	3	174539161
99114798	28	181845527
134418010	788	186054420
114686461	11	166532630
130950075	334	70093168
158607543	5	149104667
165794062	11	171946804
176961116	1160	184614293
190779029	120	185918187
168342970	11	163780817
141492446	1	183892207
196774732	11	166692744|199970000|201007954
190804211	125	191953640
95114253	126	93791561
175423172	1227	158683658
172517156	782	188244939
192876363	142	197315593
191024471	1592	195467792
196559308	102	197312562
188522834	0	171692610
188714234	11	188715273
139546719	0	113495688
184367350	171	184629791
189761364	4	191637873
197832781	11	197824098
195429329	11	188934603
180942480	5	198633277
187398414	1	184681498|188807288|187409604
156653266	11	173142115
192698284	11	192698053
163786363	3	192603278
186533211	0	131339879
192546801	496	194645708
196540211	11	184030224|149857216
194028851	233	191489238
185116429	0	183347668
186553702	710	186179759
140487536	119	134747201
187543786	1	193479923
129928403	11	151308058
172005202	11	150897787|179486106|139426898|192817247|200892762|151999633|156865303|194892441
186154933	33	182547873
187961995	92	190903156
198027313	588	198026161
166565238	41	174627939
89082725	359	100745635
196019455	4	184099199
169352091	11	155608467
171098511	11	172846524
165047543	0	174656675
183329046	11	182621831
184788877	1612	182751519
90814504	3	77032049
201079492	0	197522963
187797662	1474	183995378
194829942	0	186217454
183092892	11	184356867
192405804	1319	179560772
190239310	1	183406333|195930659|182453129
160211256	557	159181226
195515727	11	196168909
179845362	3	179666546
193789183	3	197318778
189960191	14	197313593
191664555	1	192388049
181653300	11	147979763|181652984
161342695	0	158116597
186986265	11	183248602
178325294	11	186675976
192167537	9	187528428
198479779	11	198328972
136295684	3	130489902
183863951	0	181288824
157417276	1	143702895
161250360	0	173213703
173675755	11	194233669
40757757	11	153418465
188839088	150	113479178
141479280	11	140675068
181438218	222	192930672
133194051	126	132262817
159842215	3	187343459
155038353	0	144504877
161349525	0	191646520
190611272	11	186016547
166491750	11	188902587
182372624	11	143640556
158803030	11	136466822|185979135|196170924
164741251	4	95407944
136704610	674	152403956
200704518	11	183754757
172580116	11	183592219
174094694	0	138127722
139069656	11	173736266|157035804
188621378	11	190250661
200121104	11	199927561
193812506	1	193738522
195781496	11	197271206
168961613	11	170137869
160537344	1020	156951736
182574018	1580	181908938
6344059	1	184083427|185144593
192785475	11	200748879
174414239	1	179532196
181083165	0	174886770
99917760	5	185915926
183742855	11	158054349
189022712	11	155919053
119101477	7	178909558
194305575	1099	200258149
190992735	796	179396142
180231446	604	180746977
185004474	3	186580477
172117753	1080	180955174
132121666	11	90770558|66041512|155950361|199322739|199322511|51571291
177724582	1	178134583
169858857	0	169612371
192010425	0	153805275
200441609	11	161728903
152596324	12	124787888
156368471	4	138564375
197108955	11	196249383
121173568	3	151729103
185180868	11	185114863
193561638	367	184749512
189132418	3	182663072
185548455	11	186285940
177588926	5	156688761
154539078	3	165221416
187504608	11	170556522
189186579	1	185364903
156018005	28	148352101
192733582	1	183715261
62487082	1454	179296918
117924209	4	185171162
173047494	330	164430776
177355921	11	152935953|172517020
132596055	11	132037824
145928767	407	137567098
166190650	4	201697334
197311438	963	197307089
196158534	11	169584577
161138359	11	187755757
175307740	0	168353538|101116449
127475880	0	115266458
156315667	1	181758584
180273960	1	182907616
199418544	50	189758914
195283342	11	202251747
118133081	899	176999018
88373068	11	118553049
194740941	0	196163963
191545188	3	185739648
173537537	33	200542295
190324733	11	192401634
187980360	1377	178247313
2221837	11	171803241|76383156
187035607	11	192916755
193895816	236	190334495
154297520	126	180308398
186629904	11	188737067|180684517|186803330
179249733	70	181139828
186922416	4	185751161
163516700	11	179003172
70093956	11	48264202
149123921	11	150273666
187289581	1	185687497|41664550
143596245	11	199819910
174360948	3	181845509
150894162	1	188311973|194490188|191534463|184384661|192557534
192404903	1	133331716
172005202	1507	156254670
133848655	5	154884889
193744053	11	193187670
140974809	14	193398884
153563751	11	172853633
194661475	1	190298802
182029439	98	198228318
173619952	14	195658969
178833217	11	42357059
111870890	11	139364357
188071291	11	179373361
116845444	1	117752802
154499495	5	154499411
165648938	0	179543581
178356364	11	198317003
182175038	1	189045263
162205032	11	201902192
166901580	0	167090501
178007233	14	191617517
187980366	107	184543124
189348787	11	189830510
126114242	4	150383452
153590385	11	158345728|177572794
174692205	0	167696073
107148342	4	42023886
180556187	659	163516176
186023221	3	186147319
194750247	3	192540136
188376684	12	188883087
149633086	4	130973215
169366529	11	167220658
196487577	3	165580886
191178815	251	190320096
164876635	1	145298699
186632736	3	186906787
185341403	3	184385812
185158848	3	182234551
96954859	150	157828143
162913259	0	187417966
136106034	125	191802583
182532875	4	178651994
192407277	4	149943379
156725545	11	184222659
188839246	251	190320096
179633724	700	178869027
190411958	11	190749950|195538277
164678768	0	163349244|103218405
185651296	4	147762371
171491988	3	134668041
201132688	11	201132697
130340033	1	181433672
193743796	113	183051864
183725260	4	65068770
125584266	0	176646033
193876982	11	191985859
199208326	0	201928756|191205074
147409003	11	160298462
147400513	0	182532725
174774431	3	169977425
172517266	11	191993816|189456258
183050690	11	185041849
179175216	4	151386215
198224639	11	198224342
165845022	1	200306214
177601812	0	174107213
165686955	3	194911097
37272741	1	188394015
187273906	50	102422769
184705685	11	164549621
180518546	0	192498641
190797998	229	192824496
201642353	11	201640193
176725485	458	191654670
93192186	11	106082758
165422242	3	109897908
191937690	1	191731921
195324804	4	180619509
154521820	354	164444186
16074819	33	148549965
161516875	699	170141533
196177202	11	196104125
163111503	713	159578886
185734305	0	163441612
157173710	11	191566148
195039862	11	193196956
185056324	11	182641418|189569690
184915140	7	192417142
66086125	4	179854681
200545098	245	195137972
175040061	11	181446199
199211438	345	180949691
185216331	11	170558847
189725202	5	179010043
188611382	11	155744297
199916901	11	197779163
200573069	343	197975201
187483972	3	185215828
192909226	1	191150058
193895816	120	192793404
196974937	11	199946520
169594848	1268	197439770
189144234	0	125896071
191106479	11	164637071
161594167	165	193782067
184349502	869	195639537
196266222	0	194856881
175037527	1041	174048157
172373814	11	140161569|174455208|152618974
156933422	1	152106043
169720696	11	171233078|175896073|201657783|192594528
187146623	16	191941136
189757081	588	185177246
150915431	11	201919527
184001786	1574	179909918
182118760	5	186751828
127379116	0	133637474
111560853	11	174555463
130300169	808	169698876
193199073	11	194134517
147837854	4	145704114
177045656	11	176105265
192763527	113	174108503
169061745	0	161810685
176516051	1061	165128333
159267861	30	97337079
103391743	129	185431835
144847004	46	146826346
102282866	11	113516714
159606884	1	181433672
176839678	3	120038402
190149762	11	158382415
103540928	11	115332024
161342695	1	9343459
188007967	3	187597452
175770384	1	185922548
170753197	792	170832460
158182390	0	166334400
176788510	11	188182353
180172803	712	187162750
185040676	1	144923126|199725398
161820797	0	159274938
163622460	11	163717220
183951413	11	184956221
188155870	5	194664475
188738323	1	185144593
172608218	4	153812895
179659968	1	191150058|170074139|186966414|145313284
195894871	11	197919234
184642751	698	182734235
200884614	3	186692574
183233303	4	190920716
112204543	41	144737999
184102487	5	183977514
164903407	11	166051865
187324956	11	188154962
181636340	0	176450365
196770672	11	183906826
196263136	0	195800601
189116581	11	188256818
187896705	1	181705738
199780246	11	200254117
201069581	32	115398404
189315339	1	184027880
132260215	11	142595610
135681495	11	188019699
184538624	11	193634548
68128199	11	195633959
162644571	11	72411220
199527716	11	184404721
180947748	3	146380413
124875259	30	96517114
191288466	151	189823017
183792473	826	181176682
144492297	33	141033877
194872101	11	200966307
168365125	1	156967729
184516745	33	178199480
194727402	427	195684915
95409378	165	171076080
179090051	11	195455903|140965800
169358197	1	189720673
183511159	11	187566525
194483199	11	186560109
188113399	231	190508994
195819596	4	195392974
200260235	125	200260144
196418679	1	179683669
167300104	11	191611797
118603876	0	162816745
186632675	334	106663230
188049263	1	183730225
194582643	46	115049635
183366620	11	184433944
120663757	0	156784226
194043843	11	188403868
201465622	46	190788801
196880714	409	199747781
63311594	11	125770796|148029461
132567381	3	166293940
183612626	11	148948542|183907702
194660096	33	194716532
188977857	114	187783042
179532613	3	183376442
186314565	11	185592812
195618669	11	128576879
195101174	4	195490541
171199173	11	170119415
174979397	1	180143855
174141328	11	172851228
182653339	880	178810066
169366529	101	188335009
183639308	270	180520138
104474707	0	96375645
142393858	0	139508692
188371075	1	193032342
179820764	31	185028461
145311905	3	139448220
185914044	5	194991048
168663864	0	174483602|155678830|57870117
196092720	28	199460619
194973025	1	191150058
152895651	3	146857488
187398281	4	189992176
61063443	1	180886000
181049500	223	195067205
200287844	89	183185771
166293209	4	158689443
181762920	0	176981916
193617763	5	146623018
134921599	150	129268068
197051319	13	197868676
195502889	4	199271582
35318962	1	169820088
186095247	11	198315736
176759880	730	172009806
40167717	243	87244010
132101257	11	169314265
50007187	14	154308990
161318884	665	163127397
162232376	11	169957589
199400486	11	191114857
173866234	11	130093307
167295929	0	165531708
172005202	450	165107178
192883041	11	192571059
188060846	11	184549991
99608057	150	100061884
189893783	12	191286043
196315395	0	174141173
188208709	4	192661201
106831334	11	147919134
133501477	0	136104797
195922860	76	192500655
156841305	4	107185142
163550824	11	176732659
157516112	904	180504877
181706047	0	148604044
136713600	3	151871983
141610004	1	180614555
185994904	11	154021011
188237806	3	180081186
190066438	11	190094088
193527791	11	199000377|193575387
145948611	0	173781872
196938933	11	200250497|200030558|179995082
170987568	0	184496003
161516875	3	170369567
174123002	0	122386830
161318574	125	179205792
162034759	158	174349603
145649175	11	161217037
179294407	27	184733284
191969686	3	196016476
184329503	11	186803383
168671191	1	184899870
162390287	1006	164436693
192969401	11	185742936
182182881	11	192571044
191612277	46	164436965
173508706	11	194819132
166565204	0	107371551
201401080	0	201401001
161653373	27	188348459
150126055	1	162315157
53208411	11	185077281
160212410	1021	169185724
134418010	1	201150763
194361398	284	197087335
71610232	11	141854577
181632968	11	181653313
22041945	1	182003447
127326331	11	192624525
153476960	11	153820092
174029409	111	190065330
65450394	652	40706677
171984505	236	190334495
153687307	5	183308011
170994036	11	170552746
190236512	9	190652215
179264816	11	128211650
189851274	0	188183418
85039261	3	46002790
161136578	11	131082855
142040449	14	139501939
196108069	609	185253557
88292238	645	160086839
186873918	4	178288351
193355035	139	194161432
181871768	1	197770444|181248934|192101306|187495550
183908642	4	190226523
181078371	697	179485639
182068216	9	190760138
165766604	502	192418282
175926992	14	191111151
193731476	11	193731452
194810387	11	195003802
192989325	41	189006531
184225938	1	182542211
176737238	1479	177315385
194277886	291	192056697
174964592	11	179017023
182675780	11	192444040
41638155	0	173216600
182922966	0	197634758
196932277	1344	188066499
135765000	0	177442926
161594167	3	185913326
173838185	11	187452612
170155191	11	108580813
169875558	4	189053239
90319621	11	167047723
133159271	15	182998227
192711141	1	190327595
195369526	1265	181710678
196705740	1588	197435423
82370819	11	100102776
177417170	11	197005945
166184798	413	172666244
191570635	4	146239086
188326140	1	189929048
103532943	0	150353137
163591851	11	172846524
191518506	1343	200838479
146470767	11	157846512
154621415	11	183311343|171488002
172944653	4	197303629
180520067	901	186074290
193283901	3	178907851
181984043	1275	183315775
173501239	5	159361211
185410958	11	188893679
195608940	5	176694652
130287769	11	179105132
192405348	0	194419513|191376461
193479520	11	194696531|124140684
198502113	130	185272054
195372276	0	162804169
182401285	11	190333972
94053972	11	172480330
183943539	3	187956064
144339813	11	82088530|98789706
182255797	1472	85174857
179340500	1	144216836
145928775	7	192607682
183686455	95	188022212
191540539	410	195827166
151163331	11	196953195
185695873	11	147971505|172913297
196573465	0	182085844
172019664	11	154119620
187466084	0	188807709
167451468	11	182638753
166635495	11	168900913
190759688	0	190788825
181553937	611	191149584
195922163	11	197779163
160116670	11	162839663
179082942	11	200033513
161192537	3	193453990
173381727	0	144161426
157766431	129	185431835
181929254	343	191508274
157616693	0	179001630|191205074
182372624	102	183308302
192783706	11	200181464
197590256	11	197590762
176864259	1183	194105689
188151448	0	187435422
193160875	720	127511763
178728013	50	183948981
188843722	4	183349240
169916770	1	181433672|149293440
191698051	11	173799304
198374943	11	198374994
195786487	33	190472393
161436405	5	162217294
201115543	11	201822886
171903338	11	172846524
184099087	11	39345478
166919298	3	171576246
165780519	126	174151403
141479280	1	147466546
96086948	1	195129893
163833207	1417	166284246
153785484	11	185018909
159226739	9	146623034
148660140	11	197335149
195649577	11	195649449
178637563	41	146315979
180675799	623	182573206
173511054	555	170611296
191632273	683	183023390
198465462	5	192581319
126060249	11	129026772
18913740	27	194749635
181350175	11	168374733
186533183	1	186951961|187890431|157703913
193102199	11	180005037|187519395
154395089	11	148825134
183255480	4	183686899
188766106	28	184636188
154869974	40	173555368
182680708	597	195302093
188155879	4	188110088
189617095	11	188865211
188211318	592	176104552
193731791	292	186619234
113114998	0	167587292
198175952	30	197596565
132005952	11	138191198
32162422	0	180280625
161556796	0	170990100
171247730	1	137113288|180360044|49577390
139459549	11	136469444
185314716	3	165221416
147499640	32	128042818
182580727	1	186591503
144430305	11	116767850
103532943	601	66303967
173457165	11	91673120
188587221	0	185652344
6262122	391	170997360
192909844	3	192903850
136054419	5	180541014
186783439	7	184751961
186126991	21	183576938
195218723	11	194391554
164895715	11	165777342
181415630	11	196708298
186516532	183	184154741
140875291	3	154005309
201737185	1244	74501268
162374379	950	193410394
197312547	28	194940191
145420959	570	180519354
181698256	3	184025882
164261066	11	154120611
183899878	27	148202282
196159265	653	195174802
174982173	249	185071152
174795961	3	193867468
146013740	27	116872437
179344025	264	183613703
187433964	4	192616608
180633739	28	147737628
182657838	3	180885358
201848286	11	187246959
176732212	968	178337524
163639695	11	106671734|165040059
78075719	1	112156348
174044706	11	193080184
193543332	2	193675714
185447635	123	176851885
187796714	1	202045324
191230780	4	112030002
184634507	1358	195066077
145606427	6	193640507
186647051	1	191731921
184587375	297	183023179
169871251	0	155159661
196850023	4	146623011
161103461	11	147601496
194997617	270	180520138
195195052	1	180262031
192325993	11	192501134
167173456	11	172591110
194504949	11	194724965
178005509	4	203188712
186385076	71	187102708
181993437	1	192886202
110489205	892	159834068
178873761	448	183352254
186870738	1	188016405|189039103
145385814	11	154729313
131451160	11	126471254
183340699	11	185150795
117760488	11	121286617
197121221	0	183261022
182066397	329	183951594
122754156	11	174009915
188647504	714	175189564
202928313	4	193472673|193417168
194345734	28	184266803
181017588	11	147300271
196676247	1537	200166076
158581919	11	183758493
194515901	11	198552882
124300251	11	179731027|163479105|142950922
163296044	0	131325657
184679676	3	185930224
185833833	249	192756502
182571915	11	193066490
157418385	1	185364896
159783074	11	178357420|188359079
139353527	0	197891372
183975484	11	188650221
180933890	150	117539710
185220785	0	28442704
113264808	1	184515644
112857696	0	190620647
172947684	150	132063060
168510370	98	159544532
175348156	1	165781674
172117753	11	121131924
171488942	489	171477043
173460022	1	191679456
188804972	11	187338196
185171466	11	182760869
138118383	11	155173789
139852874	3	71778209
167451748	11	187563974
132977275	11	156211624
125384604	427	147123178
145508291	11	189484221
169964732	11	137907322
186812077	1	181140239|187521670
195387197	11	194395329
178982295	33	174171980
197547572	27	203069262
192418275	1348	199624104
165962285	14	177433458
187519487	11	190759464|197449278|201912344|192268017|134997958|164545821|188754731
163499145	11	181399763
178894090	102	181552509
118843308	11	154819471
181817397	1	186934307
183834763	1	180950623
74837253	11	82203866
190868929	260	184798741
197547572	863	194503065
188782350	3	193867468
174062033	120	195700900
192401753	3	183376442
180742272	1	180143855|187521670
190315499	11	172338285
41739438	27	182372389
190325523	1	185537338
192401231	0	193064505
178524903	4	182231346
158303931	4	146842018
182870170	1	185906447
143939376	29	181667301
167702016	11	189028143
193026476	3	195849280
171075829	1	151658632
183858062	27	185841231
187147859	123	191512017
181658785	11	163077032
186812600	11	190520949
191809814	11	192199660
173706481	11	19619163
180085906	11	191244867|192860139
197918696	11	197919095
168353092	0	163708761
196559308	997	196884647
169695628	3	158785426
182240020	11	199653239
63703654	1	186830327
197830494	11	189328666|161217442
183810668	4	191383376
198314550	587	186449145
190693317	11	188112861
194120669	485	195280543
189656358	11	190232309
166777245	11	186867395
175026105	11	136481058
59942751	4	184570773
191842164	1	180230181
165117988	14	165897964
149685264	3	122092037
171026260	123	165438831
160424875	3	169841987
153887627	373	148868898
178551475	319	189770328
195495635	0	138565006
134979772	11	155378801
148601716	1	150765468
148895554	11	135564961|148004473|157818154
175023791	4	192086129
154148572	0	155005444
189152813	1	179674980
196000494	246	193334738
144320794	11	143950066
169049304	570	171575696
148433380	974	181158810
189834316	467	177266388
173857693	11	184628526
131082845	11	161217442
135466944	11	98789706|79696395
177304182	11	177841780
95834868	11	65828877
150304829	11	125585809|49679471
197208379	1	192211662
158476159	11	157443889
122617081	1	121042389
196774732	427	195684945
185556523	5	195781906
118448052	0	191581688
189401835	4	196297224
173171143	11	176832068
195678296	11	195516614
179653780	11	193404555
168163453	0	184295682
195900114	11	198315736
179891500	1	183887322
165214647	0	157764036
148181723	11	195095809
182683504	11	134997947|112858987
174003052	413	172666244
192034917	113	174108503
185053751	11	193199273
141444633	11	144479379
176976043	11	191271711
116733102	11	177322344
186450593	33	184949129
184956822	0	172926181
189638448	1	164341729
140546668	11	136884431
175791664	1	184960876
177571096	11	174637237
143356026	811	182425524
184955271	988	194288464
168969014	3	133870039
183818807	11	185998238
147923453	187	129754431
150210535	11	150992941|151708569|152501581|151338864|152502788|149234006|151495477|153391853
172329823	0	184567555
195132590	11	196276463
163406570	0	164950807
191048607	1	188947765
156900695	0	153773860
158113784	11	195546348|190087261|183756606
174042918	11	186958923|145942258
148263849	3	184385812
188603791	11	184630103
162715574	5	158316333
175892229	11	178442738|176467848
179318365	3	167737426
197448807	11	197449065
196327922	3	200424543
130536138	556	165756392
179820764	11	186606937
191885488	1	195833650
161023107	3	194426759
32174667	126	79331737
181800572	749	190143439
193459270	27	191308418
175145223	697	179485639
138726962	11	147042803
185216331	3	184587087
165754121	11	99661762
194927197	11	195893912|195207399
143685402	1	172376112
160146140	4	148428102
132766546	28	147669210
191117022	11	191510604
172329073	30	185266836
152947406	11	133120259
191149966	4	196297224
184788877	1	202045324
192794179	5	183714987
173713845	11	169512952
183607351	11	177187261
192592256	11	194511231|191972834
162018619	1469	64372922
187616046	126	194383371
155323093	828	152895488
167675519	11	98789706
186693539	11	192473654
186083496	3	194384965
169040773	11	157621764
149054366	11	157191287
198108729	11	200903638|197108803
143141682	0	128032587
187066715	4	188842723|192631309
92429844	4	135854988
196344738	577	198333808
199023178	4	190864231
189022712	1	189045263
180117292	11	194721998
193132810	114	187783042
176853241	1	191682853
141765687	5	144049270
191973225	321	186108938
191635814	613	179555196
101350218	4	179985178
198932978	11	171825458
153811892	11	86653865
194796902	11	192430768
182683504	7	189285894
181703172	3	163736726|184898226
190858248	2	195069070
196727106	11	182990767
168020853	27	189007265
191165728	4	178462308
123856292	1532	66847833
181333535	0	191533457
201466220	70	186324847
194706766	11	188807659
163530335	1	160716824
179957047	1	195409554
188668575	1177	168221448
188317869	11	192374464|192817424
139289443	11	161217240
62977412	234	164214287
190782771	11	172914672
191541677	804	160597790
180180713	4	179351993
194667972	1	159906672
199996485	3	199005445|191697853
194367464	4	193199906|120404159
174361933	0	173282651
146837938	1623	144666646
166070404	0	171209529
196431897	4	193474487
180505268	3	57291047
76886813	11	154234746
188123591	4	190180630
189151219	1	195541989
181066630	11	155625441
120910573	701	183063464
173210477	11	170119415|175948530
187533752	11	158424599
180262904	123	200829480
119623511	1064	64370679
177444402	11	190389127|183239200|174808932
158081629	893	183390925
149636815	1399	199817742
194652320	11	190101061
161404768	11	179486374|151723775|198271545|196275116|162922002|182127665|173491280|159679446
11553972	11	188151208
171726048	570	179559341
152652473	4	160598843
177077762	4	183702937|144241182
126687326	11	196708298
189466930	1	195284711
170493403	0	144948656
174570005	395	162356274
149930041	1	87198987
46929401	11	193496249
191408165	1	194362789
109573047	0	130391922
92059248	4	194251721
187946210	11	188374129|190460681
188161594	1	184389196
188253530	3	193541018
142002543	9	161184922
171420498	11	189116468
192212152	11	161136155
173097820	12	120893250
183870015	11	184656530|188137452
152834649	11	173730464
181263899	4	183311429
